country_name,year,region_name_harmonized,HD_size_dejure_mean,HL_IMR,HL_U5MR,ED_educ_years_mean,WL_wealth_mean,gdp_pc
Philippines,2003,Bicol,5.29,17.05,27.68,9.23,45.4,2269.90234375
Philippines,2003,Calabarzon,4.62,18.99,25.8,10.22,66.9,4598.6748046875
Philippines,2003,Mimaropa,4.82,50.48,74.0,8.31,41.46,4638.83935546875
Philippines,2003,Eastern Visayas,5.16,35.46,55.71,8.56,40.86,2452.31958007812
Philippines,2003,Western Visayas,4.91,41.01,55.32,9.06,44.49,4622.58349609375
Philippines,2003,Central Visayas,4.71,21.19,31.5,9.04,53.32,4627.173828125
Philippines,2003,Zamboanga Peninsula,5.06,34.42,54.19,8.44,41.6,2715.27807617188
Philippines,2003,Soccsksargen,4.71,27.96,38.29,8.64,44.19,2715.27807617188
Philippines,2003,Northern Mindanao,4.95,39.4,49.56,9.33,53.22,2715.27807617188
Philippines,2003,Davao,4.9,27.02,35.72,9.35,53.9,2715.27807617188
Philippines,2003,Cordillera,4.9,15.76,29.29,10.27,56.48,3087.88745117188
Philippines,2003,Caraga,5.15,30.23,48.22,9.27,50.77,2715.27807617188
Philippines,2003,ARMM,5.3,45.91,76.73,6.97,29.66,2790.39428710938
Turkey,2003,South,4.21,28.59,30.48,3.64,74.13,12064.2607421875
Turkey,2003,Central,3.92,20.54,32.78,4.23,75.81,11541.857421875
Turkey,2003,North,4.09,33.96,47.76,3.84,73.74,10081.3837890625
Turkey,2003,East,5.72,41.43,48.59,2.19,68.92,6442.90576171875
Armenia,2003,Aragatsotn,4.63,23.528,47.012,9.41,60.878,4358.8251953125
Armenia,2003,Ararat,4.548,36.222,36.222,9.416,67.226,4497.65234375
Armenia,2003,Armavir,4.318,13.108,23.452,9.328,65.956,4402.95068359375
Armenia,2003,Gegharkunik,4.138,45.636,47.668,9.31,65.73,4384.58740234375
Armenia,2003,Lori,3.682,40.8,40.8,9.826,69.262,4343.6658203125
Armenia,2003,Kotayk,4.202,43.776,43.776,9.708,75.632,4345.5111328125
Armenia,2003,Shirak,3.812,21.138,27.706,9.96,65.492,4432.84921875
Armenia,2003,Syunik,3.824,18.28,18.28,9.778,76.644,4552.376171875
Armenia,2003,Vayots Dzor,4.18,20.662,23.622,9.62,71.084,4420.1986328125
Armenia,2003,Tavush,3.758,18.966,26.48,9.606,66.702,4447.08671875
Armenia,2003,Yerevan,3.83,25.938,26.966,10.93,82.466,4345.51142578125
Benin,2003,Atacora + Donga,6.16,82.21,155.908,1.118,17.47,1313.29187011719
Benin,2003,Atlantique + Littoral,4.412,71.158,115.406,3.956,38.138,1767.79792480469
Benin,2003,Borgou + Alibori,6.092,78.266,158.018,1.392,23.0,1937.41110839844
Benin,2003,Mono + Couffo,4.898,69.338,124.584,1.342,18.786,1888.80319824219
Benin,2003,Oueme + Plateau,4.884,70.524,142.884,2.358,28.532,2132.36538085937
Benin,2003,Zou + Collines,5.122,102.582,169.914,1.634,21.55,1116.06872558594
Bangladesh,2003,Barisal,5.1825,56.35,85.2,3.4325,29.9475,1601.46270751953
Bangladesh,2003,Khulna,4.775,48.0525,58.66,3.23,35.6275,1928.99664306641
Bangladesh,2003,Rajashahi + Rangpur,4.6475,62.6125,79.825,2.5175,30.485,1581.24945068359
Cote d'Ivoire,2003,Center,6.175,77.825,128.245,2.68,31.97,2786.21081542969
Cote d'Ivoire,2003,Center North,5.55,60.02,104.005,2.535,34.26,2786.21081542969
Cote d'Ivoire,2003,North East,6.055,77.705,129.92,2.05,26.385,2776.55969238281
Cote d'Ivoire,2003,Center East,6.425,82.845,144.87,2.73,34.165,2787.74328613281
Cote d'Ivoire,2003,South + Abidjan,5.37,70.085,112.8,4.03,45.21,2786.53015136719
Cote d'Ivoire,2003,South West,4.805,72.215,109.15,1.935,22.48,2775.53063964844
Cote d'Ivoire,2003,Center West,6.11,68.065,117.63,2.39,27.205,2786.21081542969
Cote d'Ivoire,2003,North West,6.795,96.585,176.69,1.105,29.42,2768.70263671875
Colombia,2003,Atlantica,4.688,21.518,25.122,8.374,55.462,6391.24501953125
Colombia,2003,Oriental,4.054,20.078,24.492,7.704,59.214,10040.568359375
Colombia,2003,Central,3.998,15.878,18.792,8.112,63.38,7330.9498046875
Colombia,2003,Pacifica,4.12,24.586,29.262,7.926,60.396,5065.98994140625
Colombia,2003,Bogota,3.88,18.12,19.328,9.712,69.992,12106.561328125
Egypt,2003,Frontier Governorates,5.9,31.734,39.788,3.922,73.058,7949.75546875
Ethiopia,2003,Tigray,4.574,64.078,108.842,1.834,13.368,712.84638671875
Ethiopia,2003,Affar,4.988,83.476,174.074,0.904,10.446,699.227905273438
Ethiopia,2003,Amhara,4.594,98.514,158.138,1.148,9.198,692.346508789062
Ethiopia,2003,Oromiya,5.196,83.768,137.09,1.474,10.514,689.983093261719
Ethiopia,2003,Somali,5.258,73.548,125.07,0.65,9.954,689.886730957031
Ethiopia,2003,Benishangul-Gumz,4.676,82.232,157.644,1.166,8.354,710.387780761719
Ethiopia,2003,SNNP,5.206,81.85,141.804,1.322,10.342,693.217346191406
Ethiopia,2003,Addis Abeba,4.458,56.494,78.428,6.908,51.812,687.754626464844
Ethiopia,2003,Dire Dawa,4.418,72.968,139.114,4.128,38.462,687.754626464844
Guatemala,2003,Metropolitan,4.81,45.6775,55.6725,6.7425,57.0975,15260.6101074219
Guatemala,2003,Norte,5.5375,29.9225,42.63,3.0,22.2725,2945.69750976562
Guatemala,2003,Nororiente,4.96,43.8325,58.6,4.4075,35.74,6451.1298828125
Guatemala,2003,Suroriente,4.9,21.765,33.8775,4.43,38.005,2905.23840332031
Guatemala,2003,Central,4.915,54.305,61.48,5.095,44.675,6104.58923339844
Guatemala,2003,Suroccidente,5.4625,36.61,48.9425,4.2,36.8025,3847.85229492188
Guatemala,2003,Noroccidente,5.77,40.7925,58.9425,2.7025,25.8275,2285.92175292969
Guatemala,2003,Peten,5.5125,38.4625,51.275,3.635,24.7975,2546.60186767578
Haiti,2003,Aire Metropolitaine + Reste-Ouest,4.45,69.66,90.715,6.11,40.185,1866.80810546875
Haiti,2003,Sud-Est,4.635,62.16,106.69,3.325,19.225,1699.68743896484
Haiti,2003,Nord,5.21,55.43,88.72,4.075,23.96,1655.90759277344
Haiti,2003,Nord-Est,4.885,69.995,107.9,3.98,18.545,1857.37622070312
Haiti,2003,Artibonite,4.265,62.26,104.44,3.045,19.83,1655.90765380859
Haiti,2003,Centre,5.095,96.785,150.05,2.74,16.965,1931.57708740234
Haiti,2003,Sud,5.02,69.91,103.43,4.065,22.13,1655.90753173828
Haiti,2003,Grand-Anse + Nippes,4.73,65.335,96.525,3.385,17.7,1655.90765380859
Haiti,2003,Nord-Ouest,5.28,61.12,95.82,3.6,19.195,1655.90771484375
Indonesia,2003,Aceh,4.528,35.82,56.794,4.988,40.778,10021.3916992187
Indonesia,2003,Maluku + North Maluku,5.33,44.306,69.51,5.416,39.65,2777.43618164063
Indonesia,2003,Papua + West Papua,4.586,47.96,75.164,4.232,36.26,8877.6521484375
Jordan,2003,Amman + Madaba + Balqa + Zarqa,5.362,23.634,26.642,5.91,83.648,9686.8451171875
Jordan,2003,Marfraq + Irbid + Aljoun + Jerash,5.9,20.148,23.77,5.338,77.044,6007.08203125
Jordan,2003,Karak + Tafiela + Maaan + Aqaba,5.848,29.22,35.698,4.754,78.526,7791.059765625
Cambodia,2003,Banteay Mean Chey,5.0,62.228,88.434,3.074,32.138,1811.48002929688
Cambodia,2003,Kampong Cham,4.75,76.476,96.952,3.3,33.43,1741.70017089844
Cambodia,2003,Kampong Chhnang,4.944,101.49,123.114,3.56,30.634,1725.48083496094
Cambodia,2003,Kampong Speu,5.05,69.472,84.636,3.162,28.116,1725.48076171875
Cambodia,2003,Kampong Thom,5.248,73.238,98.916,3.542,30.36,1725.48083496094
Cambodia,2003,Kandal,5.248,71.286,91.58,4.394,39.576,1725.90012207031
Cambodia,2003,Kratie,5.36,72.322,101.638,3.936,32.292,1744.85827636719
Cambodia,2003,Phnom Penh,5.444,29.454,37.98,6.508,69.78,1725.48083496094
Cambodia,2003,Prey Veng,4.754,96.626,127.164,3.32,31.118,1728.12512207031
Cambodia,2003,Pursat,5.102,91.66,113.616,3.28,30.954,1753.99125976563
Cambodia,2003,Siem Reap,5.43,57.468,89.454,2.658,33.496,1725.48083496094
Cambodia,2003,Svay Rieng,4.758,103.15,120.902,3.732,32.326,1816.15864257812
Cambodia,2003,Takeo,5.028,81.872,97.53,4.314,32.598,1739.74033203125
Cambodia,2003,Otdar Mean Chey,5.572,87.3,103.726,2.332,27.986,1759.59975585937
Cambodia,2003,Battambang & Krong Pailin,5.734,84.46,106.498,4.332,38.932,1756.25366210938
Cambodia,2003,Kampot & Kep & Preah Sihanouk & Kaoh Kong,5.11,85.872,104.66,3.83,32.262,1747.80551757813
Cambodia,2003,Preah Vihear & Steung Treng,5.468,91.904,144.656,2.688,26.72,1743.428515625
Cambodia,2003,Mondol Kiri & Rattanak Kiri,5.946,102.984,144.816,1.522,29.808,1726.89609375
Madagascar,2003,Mahajanga (Sofia + Boeny + Melaky + Betsiboka ),4.75428571428571,70.1814285714286,138.947142857143,3.18428571428571,13.1685714285714,1374.5370047433
Madagascar,2003,Toliara (Anosy + Androy + Atsimo Andrefana + Menabe),4.98,78.84,125.581428571429,2.81714285714286,14.8242857142857,1374.53690011161
Mali,2003,Kayes,5.432,101.04,211.066,0.686,21.838,1248.08115234375
Mali,2003,Koulikoro,5.698,109.064,215.458,0.906,19.61,1237.75134277344
Mali,2003,Sikasso,5.94,106.466,219.734,0.822,22.83,1246.55153808594
Mali,2003,Segou,5.262,108.04,242.188,0.868,21.19,1236.13029785156
Mali,2003,Mopti,4.924,128.0,237.684,0.596,16.938,1234.41123046875
Mali,2003,Gao + Kidal,5.326,94.936,173.658,1.622,19.732,1256.26005859375
Mali,2003,Bamako,5.968,76.252,117.562,4.156,48.438,1235.74753417969
Malawi,2003,Northern,4.825,78.7425,118.47,6.3525,16.4125,892.357849121094
Malawi,2003,Central,4.52,81.065,151.76,4.3825,15.46,866.546447753906
Malawi,2003,Southern,4.1525,86.1,150.5325,4.1725,16.06,845.766937255859
Namibia,2003,Caprivi,4.255,53.695,68.91,7.645,14.615,6913.39184570312
Namibia,2003,Erongo,3.46,34.03,47.825,9.3,71.405,6900.71484375
Namibia,2003,Hardap,4.375,46.52,66.98,8.16,51.23,6900.71435546875
Namibia,2003,Karas,4.11,45.64,57.735,9.145,61.98,6916.79248046875
Namibia,2003,Kavango,6.365,41.945,75.775,6.245,22.02,6852.8994140625
Namibia,2003,Khomas,4.14,31.43,50.3,9.57,67.86,6900.71484375
Namibia,2003,Kunene,4.345,36.585,58.92,5.755,32.55,6890.38989257812
Namibia,2003,Ohangwena,6.185,38.445,63.555,6.69,12.915,6723.03149414062
Namibia,2003,Omaheke,4.395,36.375,63.345,5.915,34.035,6900.71533203125
Namibia,2003,Omusati,5.73,56.04,86.72,7.91,15.86,6859.52612304688
Namibia,2003,Oshana,5.085,49.94,84.605,8.75,32.11,6900.71484375
Namibia,2003,Oshikoto,5.22,56.4,86.48,7.58,30.01,6900.71459960938
Namibia,2003,Otjozondjupa,3.895,33.065,47.43,6.955,48.5,6900.71484375
Niger,2003,Tahoua /Agadez,5.72875,97.88,228.34875,0.705,8.39875,895.20295715332
Niger,2003,Zinder /Diffa,5.2775,98.55,248.1075,0.70125,8.3425,813.042205810547
Niger,2003,Dosso,6.8125,90.775,205.96625,0.83375,8.20375,846.968521118164
Niger,2003,Tillaberi,6.90875,80.40875,194.13375,0.6475,6.73625,810.467056274414
Niger,2003,Niamey,6.285,57.0175,132.2725,4.23,39.1,804.454002380371
Nepal,2003,Eastern,5.064,55.406,73.418,2.232,24.534,1590.35844726563
Nepal,2003,Central,4.936,55.994,77.442,1.904,29.49,2143.08325195312
Nepal,2003,Western,5.052,45.258,63.152,2.546,25.566,1500.75603027344
Nepal,2003,Midwestern,5.188,64.684,92.168,1.612,19.6,1237.71801757812
Nepal,2003,Farwestern,5.86,80.188,104.856,1.36,17.592,1142.72956542969
Pakistan,2003,Punjab + Islamabad,6.758,83.062,101.006,1.854,49.306,3837.03168945313
Pakistan,2003,Sindh,7.312,83.018,106.194,1.762,48.15,4737.92026367187
Pakistan,2003,Khyber Pakhtunkhwa (NWFP),7.748,64.594,76.75,0.914,42.3,3389.23447265625
Peru,2003,Amazonas,4.145,23.3725,31.46,7.1175,33.88,3345.62744140625
Peru,2003,Ancash,4.075,19.9175,27.0525,7.905,42.79,7047.79809570312
Peru,2003,Apurimac,3.8575,28.22,37.315,7.21,30.91,2255.90802001953
Peru,2003,Arequipa,3.83,22.0925,30.88,10.755,60.255,9282.0927734375
Peru,2003,Ayacucho,3.8325,32.3425,40.6025,7.3575,30.74,2954.17291259766
Peru,2003,Cajamarca,4.305,28.9875,35.9575,6.4375,31.1875,4538.658203125
Peru,2003,Cusco,3.925,29.035,41.735,7.925,40.365,4121.66229248047
Peru,2003,Hauncavelica,3.885,24.19,38.07,6.22,25.45,4260.28820800781
Peru,2003,Huanuco,4.315,33.8675,47.5575,6.5825,27.4525,3317.09606933594
Peru,2003,Ica,4.1225,15.945,25.035,10.8375,59.83,6934.71398925781
Peru,2003,Junin,4.085,26.0575,34.8725,9.1325,47.1125,5538.49743652344
Peru,2003,La Libertad,4.31,24.365,35.1875,8.945,50.085,5318.92016601562
Peru,2003,Lambayeque,4.4625,27.6925,37.59,9.2625,53.4425,4830.24682617188
Peru,2003,Lima + Callao,4.075,9.1375,14.3475,10.985,70.825,10684.234375
Peru,2003,Loreto,5.315,43.45,68.24,8.0125,35.6925,5061.25854492188
Peru,2003,Madre de Dios,3.83,29.2525,46.8625,8.79,43.8425,7177.45239257812
Peru,2003,Pasco,3.985,32.2725,39.485,9.18,42.11,8270.67211914062
Peru,2003,Piura,4.5325,22.78,31.2925,8.8775,46.87,4768.87634277344
Peru,2003,Puno,3.6325,38.4975,53.7275,8.065,32.765,3554.00256347656
Peru,2003,San Martin,4.2175,33.6875,42.2325,7.6775,38.55,3473.53430175781
Peru,2003,Tacna,3.7125,13.79,21.93,10.3925,63.365,10720.1071777344
Peru,2003,Tumbes,4.0675,21.07,25.4,9.9925,57.105,4789.49011230469
Peru,2003,Ucayali,4.605,30.8875,44.6225,8.82,42.3125,5009.37829589844
Senegal,2003,Dakar + Thies (West),7.8475,48.495,90.81,4.28,53.5575,2030.88461303711
Togo,2003,Lome,4.47,69.55,99.48,5.30666666666667,51.93,1331.89973958333
Togo,2003,Maritime,4.34333333333333,72.1333333333333,128.996666666667,2.73666666666667,31.7633333333333,1352.41007486979
Togo,2003,Plateaux,5.02666666666667,67.5533333333333,118.303333333333,3.04,31.87,1353.05912272135
Togo,2003,Centrale,6.22,67.1033333333333,132.816666666667,2.82666666666667,37.0433333333333,1351.52514648438
Togo,2003,Kara,5.79,63.33,144.073333333333,2.9,35.38,1378.32661946615
Togo,2003,Savanes,7.34,78.5766666666667,152.236666666667,1.17333333333333,34.4166666666667,1362.0829671224
Tanzania,2003,Dodoma,4.458,87.68,139.094,4.552,12.05,1036.82825927734
Tanzania,2003,Kilimanjaro,4.712,51.252,64.068,6.998,20.15,1805.4033203125
Tanzania,2003,Tanga,4.502,69.024,139.422,5.028,13.432,1719.46674804688
Tanzania,2003,Morogoro,4.322,102.816,145.982,5.11,16.566,1647.40034179688
Tanzania,2003,Pwani,4.388,72.576,110.952,4.79,11.132,1301.91760253906
Tanzania,2003,Dar es Salaam,3.984,50.294,71.576,7.338,35.174,3135.7935546875
Tanzania,2003,Lindi,4.196,96.374,128.236,4.72,11.642,1467.30393066406
Tanzania,2003,Mtwara,4.13,83.204,101.586,4.276,9.374,1388.29536132812
Tanzania,2003,Ruvuma,4.668,126.458,158.198,6.068,11.722,1851.62495117187
Tanzania,2003,Iringa + Nijombe,3.99,81.52,110.896,5.22,11.84,1930.244921875
Tanzania,2003,Mbeya,4.794,63.288,106.698,4.54,12.752,1717.81599121094
Tanzania,2003,Singida,5.282,58.356,111.976,4.766,9.046,1137.28994140625
Tanzania,2003,Tabora,5.956,77.632,131.598,3.51,11.922,1268.25319824219
Tanzania,2003,Katavi + Rukwa,5.406,66.966,142.928,3.562,11.048,1665.94301757812
Tanzania,2003,Kigoma,5.37,78.196,130.542,4.64,10.102,1036.24299316406
Tanzania,2003,Geita + Kagera + Mwanza + Shinyanga + Simiyu,5.76,77.712,126.258,4.482,12.256,1307.43276367187
Tanzania,2003,Mara,5.734,93.206,160.698,5.518,11.55,1631.66486816406
Zambia,2003,Central,5.652,83.274,181.092,6.202,18.454,2300.57670898437
Zambia,2003,Copperbelt,5.608,74.392,143.0,7.728,42.436,2290.80180664062
Zambia,2003,Eastern + Northern + Muchinga,4.98,91.242,159.952,4.882,12.276,2296.49067382813
Zambia,2003,Luapula,4.55,139.242,226.004,4.514,8.556,2276.05048828125
Zambia,2003,Lusaka,5.078,83.186,148.698,7.44,36.014,2300.6001953125
Zambia,2003,Northwestern,5.182,69.35,117.512,4.914,10.422,2302.54565429688
Zambia,2003,Southern,5.628,71.376,127.332,5.796,16.22,2312.86953125
Zambia,2003,Western,4.764,115.514,166.314,4.658,6.648,2317.708203125
Zimbabwe,2003,Manicaland,4.37666666666667,84.63,129.526666666667,7.4,26.4566666666667,1937.77010091146
Zimbabwe,2003,Mashonaland Central,4.48666666666667,71.5733333333333,95.64,6.58,23.1733333333333,1966.37646484375
Zimbabwe,2003,Mashonaland East,4.12666666666667,49.2333333333333,82.4566666666667,7.87666666666667,27.74,1970.13745117188
Zimbabwe,2003,Mashonaland West,4.37,62.9766666666667,94.34,7.14,31.0566666666667,1979.82014973958
Zimbabwe,2003,Matabeleland North,4.95666666666667,48.6366666666667,74.4666666666667,7.12666666666667,20.9966666666667,2026.06811523438
Zimbabwe,2003,Matabeleland South,4.72333333333333,44.0066666666667,60.2066666666667,7.8,26.0166666666667,2107.81583658854
Zimbabwe,2003,Midlands,4.53,62.97,84.12,7.88333333333333,30.7666666666667,1978.25838216146
Zimbabwe,2003,Masvingo,4.59666666666667,49.5366666666667,68.19,7.08,21.41,1970.00073242188
Zimbabwe,2003,Harare/Chitungwiza,4.07333333333333,58.27,86.3566666666667,9.42333333333333,64.8066666666667,1978.25846354167
Zimbabwe,2003,Bulawayo,3.91,61.3166666666667,82.53,9.28333333333333,68.93,1978.25830078125
Madagascar,2004,Mahajanga (Sofia + Boeny + Melaky + Betsiboka ),4.72,62.15,132.72,3.21,13.35,1371.23413085938
Madagascar,2004,Toliara (Anosy + Androy + Atsimo Andrefana + Menabe),5.04,75.41,121.53,2.89,15.32,1371.23400878906
Malawi,2004,Northern,4.87,71.01,105.9,6.55,15.94,889.670104980469
Malawi,2004,Central,4.51,76.26,139.54,4.59,15.32,861.788757324219
Malawi,2004,Southern,4.14,77.46,135.18,4.3,15.25,840.581909179688
Bangladesh,2004,Barisal,5.19,53.88,81.54,3.51,29.97,1630.87719726562
Bangladesh,2004,Khulna,4.73,48.47,58.29,3.3,36.13,2007.02514648438
Bangladesh,2004,Rajashahi + Rangpur,4.55,61.63,76.39,2.58,30.81,1628.66516113281
Peru,2004,Amazonas,4.0,18.74,25.9,7.3,35.16,3460.1220703125
Peru,2004,Ancash,3.93,17.46,23.53,8.15,44.42,7587.37890625
Peru,2004,Apurimac,3.75,25.23,30.01,7.52,33.18,2353.208984375
Peru,2004,Arequipa,3.72,17.56,23.76,10.93,60.86,9602.52734375
Peru,2004,Ayacucho,3.71,29.39,34.93,7.52,33.06,3031.47802734375
Peru,2004,Cajamarca,4.16,22.51,26.38,6.66,32.9,4792.9345703125
Peru,2004,Cusco,3.82,14.99,26.98,8.3,42.35,4235.57763671875
Peru,2004,Hauncavelica,3.76,20.95,31.46,6.51,27.07,4248.78076171875
Peru,2004,Huanuco,4.12,31.0,40.84,6.73,28.84,3349.27758789062
Peru,2004,Ica,4.07,14.36,23.93,11.02,60.61,7192.7763671875
Peru,2004,Junin,3.88,24.35,33.1,9.21,47.67,5591.6494140625
Peru,2004,La Libertad,4.27,21.46,30.01,9.03,51.45,5418.87109375
Peru,2004,Lambayeque,4.34,22.29,31.6,9.37,54.63,4793.72265625
Peru,2004,Lima + Callao,3.96,6.49,12.18,11.13,71.75,10889.7451171875
Peru,2004,Loreto,5.17,43.66,69.14,8.09,36.72,5075.3916015625
Peru,2004,Madre de Dios,3.75,27.64,47.59,8.94,44.53,7375.17236328125
Peru,2004,Pasco,3.9,26.52,32.94,9.43,43.54,8453.6416015625
Peru,2004,Piura,4.35,23.37,28.15,8.94,47.9,4863.5146484375
Peru,2004,Puno,3.51,35.71,48.87,8.45,34.0,3667.15869140625
Peru,2004,San Martin,4.06,33.56,40.06,7.74,38.99,3537.35327148438
Peru,2004,Tacna,3.62,13.96,21.83,10.58,63.91,11058.1357421875
Peru,2004,Tumbes,3.94,18.69,21.3,10.15,58.17,4902.970703125
Peru,2004,Ucayali,4.47,25.52,36.87,8.92,44.7,5030.58203125
Tanzania,2004,Dodoma,4.48,66.51,115.6,4.63,11.99,1075.89697265625
Tanzania,2004,Kilimanjaro,4.6,57.41,73.43,7.14,19.7,2008.15625
Tanzania,2004,Tanga,4.38,73.95,155.4,5.07,13.39,1883.19079589844
Tanzania,2004,Morogoro,4.29,98.6,132.12,5.21,17.55,1787.36694335938
Tanzania,2004,Pwani,4.22,49.26,97.23,5.0,11.8,1359.56726074219
Tanzania,2004,Dar es Salaam,3.97,49.07,67.23,7.48,35.22,3124.408203125
Tanzania,2004,Lindi,4.02,84.86,109.17,4.72,11.73,1555.99682617188
Tanzania,2004,Mtwara,4.09,72.16,90.28,4.31,8.91,1372.529296875
Tanzania,2004,Ruvuma,4.59,127.44,152.7,6.1,11.73,1952.06506347656
Tanzania,2004,Iringa + Nijombe,3.95,89.55,116.04,5.33,11.63,2072.50634765625
Tanzania,2004,Mbeya,4.89,63.91,101.2,4.35,12.23,1868.05212402344
Tanzania,2004,Singida,5.35,41.68,94.96,4.74,9.13,1114.22680664062
Tanzania,2004,Tabora,6.04,65.66,117.03,3.5,12.03,1291.0556640625
Tanzania,2004,Katavi + Rukwa,5.52,39.01,106.61,3.47,10.83,1697.87768554688
Tanzania,2004,Kigoma,5.39,74.8,132.36,4.75,9.68,1086.77099609375
Tanzania,2004,Geita + Kagera + Mwanza + Shinyanga + Simiyu,5.64,69.76,117.92,4.68,12.09,1334.46630859375
Tanzania,2004,Mara,5.18,91.79,160.55,5.56,11.38,1732.53955078125
Cameroon,2004,Littoral + Douala,4.35,59.04,88.82,8.0,40.11,2541.4541015625
Cameroon,2004,Adamaoua + Nord + Extreme Nord,5.14,74.89,173.15,1.58,15.64,2530.62622070312
Cameroon,2004,Centre + Sud,4.87,73.31,129.96,6.88,23.12,2581.93823242188
Cameroon,2004,Ouest,5.05,82.62,129.77,6.62,24.27,2541.4541015625
Cameroon,2004,Nord-Ouest,4.63,49.78,95.49,6.53,18.97,2540.54565429688
Cameroon,2004,Est,4.88,98.31,173.75,5.1,19.87,2536.28588867188
Cameroon,2004,Sud-Ouest,4.1,96.6,151.66,7.68,30.75,2576.3603515625
Cameroon,2004,Yaounde,4.31,73.65,135.24,8.87,45.87,2541.4541015625
Lesotho,2004,Butha-Bothe,3.99,79.08,100.93,7.46,22.75,1470.84765625
Lesotho,2004,Leribe,3.86,102.93,129.49,7.44,24.75,2416.57055664062
Lesotho,2004,Berea,4.13,94.64,111.66,7.07,22.14,1995.48974609375
Lesotho,2004,Maseru,3.45,85.88,99.96,8.14,33.87,2099.107421875
Lesotho,2004,Mafeteng,3.97,58.75,76.71,7.36,23.33,1839.71899414062
Lesotho,2004,Mohale's Hoek,3.92,103.07,136.13,6.89,21.75,1418.38525390625
Lesotho,2004,Quthing,4.23,89.29,108.17,6.55,16.58,1476.98291015625
Lesotho,2004,Qacha's-Nek,4.19,96.36,126.89,6.35,13.68,2198.1708984375
Lesotho,2004,Mokhotlong,4.33,91.56,118.14,6.14,11.13,2195.69482421875
Lesotho,2004,Thaba Tseka,4.37,107.14,132.11,6.24,9.86,2095.84887695312
Tanzania,2004,Arusha + Manyara,4.78,41.15,67.41,5.6,15.07,1919.62805175781
Tanzania,2004,Zanzibar North,5.26,66.75,110.52,5.16,17.6,1747.89587402344
Tanzania,2004,Zanzibar South,4.86,76.48,99.68,6.99,24.32,1747.89575195312
Tanzania,2004,Zanzibar town or West,5.81,27.81,66.17,8.43,42.76,1747.89562988281
Tanzania,2004,Pemba North,5.64,88.27,139.01,4.71,16.57,1747.89587402344
Tanzania,2004,Pemba South,5.63,58.18,99.96,5.93,21.61,1747.89575195312
Armenia,2004,Aragatsotn,4.5,11.764,40.566,8.93,62.834,4832.37109375
Armenia,2004,Ararat,4.414,37.606,37.606,8.898,67.828,4979.18969726562
Armenia,2004,Armavir,4.204,6.554,19.406,8.894,66.918,4869.51904296875
Armenia,2004,Gegharkunik,4.064,35.738,36.754,8.91,68.14,4864.42138671875
Armenia,2004,Lori,3.636,34.52,34.52,9.378,71.076,4816.3978515625
Armenia,2004,Kotayk,4.126,44.438,44.438,9.234,76.356,4821.1623046875
Armenia,2004,Shirak,3.686,21.124,27.058,9.39,64.506,4892.57084960937
Armenia,2004,Syunik,3.692,18.7,18.7,9.264,77.712,5041.10922851562
Armenia,2004,Vayots Dzor,4.08,15.246,16.726,9.19,71.642,4903.84443359375
Armenia,2004,Tavush,3.614,14.838,23.88,9.138,68.066,4929.44765625
Armenia,2004,Yerevan,3.71,28.594,29.108,10.57,83.128,4821.1626953125
Benin,2004,Atacora + Donga,6.27,83.96,159.302,1.192,18.16,1270.21044921875
Benin,2004,Atlantique + Littoral,4.318,65.902,108.764,4.004,37.682,1708.75224609375
Benin,2004,Borgou + Alibori,6.148,74.684,147.432,1.308,23.86,2036.84047851562
Benin,2004,Mono + Couffo,5.042,65.512,116.006,1.458,19.424,1951.92104492187
Benin,2004,Oueme + Plateau,4.866,69.486,140.826,2.422,29.058,2200.36362304688
Benin,2004,Zou + Collines,4.958,91.938,157.086,1.746,22.09,1056.05041503906
Burkina Faso,2004,Boucle de Mouhoun,6.53428571428571,62.0871428571429,164.72,0.985714285714286,16.9014285714286,1192.57786342076
Burkina Faso,2004,Cascades,6.31142857142857,104.398571428571,187.341428571429,1.45857142857143,24.9742857142857,1231.52457101004
Burkina Faso,2004,Centre + Ouagadougou,5.51714285714286,60.2085714285714,109.722857142857,4.82,45.6814285714286,1189.74462890625
Burkina Faso,2004,Centre-Est,5.74857142857143,41.1771428571429,135.324285714286,0.982857142857143,20.7357142857143,1192.98890904018
Burkina Faso,2004,Centre-Nord,6.21571428571429,79.6471428571429,188.36,0.485714285714286,16.62,1189.74461146763
Burkina Faso,2004,Centre-Sud,5.96428571428571,53.5014285714286,119.982857142857,0.792857142857143,19.8171428571429,1191.65382603237
Burkina Faso,2004,Est,5.72428571428571,89.59,161.481428571429,0.375714285714286,13.91,1187.38230678013
Burkina Faso,2004,Hauts Basins,7.76571428571429,78.0628571428571,178.398571428571,1.69142857142857,27.6871428571429,1191.00156947545
Burkina Faso,2004,Nord,5.95285714285714,90.2442857142857,213.002857142857,0.72,17.9728571428571,1190.49333844866
Burkina Faso,2004,Plateau Central,7.45428571428571,56.3942857142857,133.284285714286,0.75,17.5671428571429,1189.74471609933
Burkina Faso,2004,Sud-Ouest,7.58285714285714,98.6242857142857,181.611428571429,0.725714285714286,14.0957142857143,1220.37397112165
Bolivia,2004,Chuquisaca,4.284,57.944,74.368,7.186,43.73,3685.9595703125
Bolivia,2004,La Paz,3.956,53.206,71.788,8.076,48.226,4093.09677734375
Bolivia,2004,Cochabamba,4.12,59.734,86.044,7.768,52.394,4448.773828125
