parl25,constituency-name,parl25-deprivation-score,label,desc,low-deprivation,medium-deprivation,high-deprivation,parl25-imd-pop-quintile,parl25-imd-pop-decile
UKPARL.2025.NWH,North West Hampshire,12.833686,5th IMD quintile,Constituencies in least deprived quintile (20%),0.619609161,0.367435564,0.012955274,5,9
UKPARL.2025.FAW,Fareham and Waterlooville,12.82375821,5th IMD quintile,Constituencies in least deprived quintile (20%),0.680752866,0.282364719,0.036882415,5,9
UKPARL.2025.ESU,East Surrey,12.79510128,5th IMD quintile,Constituencies in least deprived quintile (20%),0.69283857,0.291853213,0.015308217,5,9
UKPARL.2025.TON,Tonbridge,12.75905916,5th IMD quintile,Constituencies in least deprived quintile (20%),0.692761509,0.289957409,0.017281083,5,9
UKPARL.2025.SEV,Sevenoaks,12.72635457,5th IMD quintile,Constituencies in least deprived quintile (20%),0.654996085,0.314593382,0.030410533,5,9
UKPARL.2025.TEW,Tewkesbury,12.66072751,5th IMD quintile,Constituencies in least deprived quintile (20%),0.672754886,0.277426961,0.049818153,5,9
UKPARL.2025.CHS,Chester South and Eddisbury,12.65988538,5th IMD quintile,Constituencies in least deprived quintile (20%),0.731960739,0.253492853,0.014546408,5,9
UKPARL.2025.HNS,Honiton and Sidmouth,12.65322325,5th IMD quintile,Constituencies in least deprived quintile (20%),0.612777025,0.387222975,0,5,9
UKPARL.2025.SXW,Sussex Weald,12.60748055,5th IMD quintile,Constituencies in least deprived quintile (20%),0.69658991,0.260670422,0.042739668,5,9
UKPARL.2025.NBD,North Bedfordshire,12.54751924,5th IMD quintile,Constituencies in least deprived quintile (20%),0.731150907,0.268849093,0,5,9
UKPARL.2025.KAS,Kingston and Surbiton,12.48884644,5th IMD quintile,Constituencies in least deprived quintile (20%),0.726742196,0.257386644,0.015871161,5,9
UKPARL.2025.MDP,Mid Dorset and North Poole,12.44404545,5th IMD quintile,Constituencies in least deprived quintile (20%),0.694692601,0.278270949,0.027036451,5,9
UKPARL.2025.RIV,Ribble Valley,12.43486622,5th IMD quintile,Constituencies in least deprived quintile (20%),0.681278209,0.318721791,0,5,9
UKPARL.2025.SAR,Skipton and Ripon,12.41437123,5th IMD quintile,Constituencies in least deprived quintile (20%),0.725333202,0.263984655,0.010682142,5,9
UKPARL.2025.CHM,Chelmsford,12.4041476,5th IMD quintile,Constituencies in least deprived quintile (20%),0.719987984,0.263546243,0.016465773,5,9
UKPARL.2025.CNG,Congleton,12.3438903,5th IMD quintile,Constituencies in least deprived quintile (20%),0.748151582,0.204635531,0.047212887,5,9
UKPARL.2025.NFW,New Forest West,12.29879675,5th IMD quintile,Constituencies in least deprived quintile (20%),0.640903934,0.343247123,0.015848943,5,9
UKPARL.2025.CDL,Cheadle,12.28470864,5th IMD quintile,Constituencies in least deprived quintile (20%),0.737817766,0.220489384,0.04169285,5,9
UKPARL.2025.RAN,Richmond and Northallerton,12.27899081,5th IMD quintile,Constituencies in least deprived quintile (20%),0.721928785,0.278071215,0,5,9
UKPARL.2025.ASD,Arundel and South Downs,12.11839799,5th IMD quintile,Constituencies in least deprived quintile (20%),0.692984586,0.307015414,0,5,9
UKPARL.2025.LIC,Lichfield,12.08125894,5th IMD quintile,Constituencies in least deprived quintile (20%),0.750545941,0.232200247,0.017253811,5,9
UKPARL.2025.HTD,Huntingdon,12.04027861,5th IMD quintile,Constituencies in least deprived quintile (20%),0.689685543,0.295036364,0.015278093,5,9
UKPARL.2025.SNF,South Norfolk,12.02243462,5th IMD quintile,Constituencies in least deprived quintile (20%),0.752119082,0.247880918,0,5,9
UKPARL.2025.BBH,Bromley and Biggin Hill,11.95970842,5th IMD quintile,Constituencies in least deprived quintile (20%),0.793622729,0.178738365,0.027638906,5,9
UKPARL.2025.HNE,North East Hertfordshire,11.95184207,5th IMD quintile,Constituencies in least deprived quintile (20%),0.713076098,0.273228509,0.013695393,5,9
UKPARL.2025.EWT,East Wiltshire,11.90441303,5th IMD quintile,Constituencies in least deprived quintile (20%),0.753005157,0.246994843,0,5,9
UKPARL.2025.SLR,Sleaford and North Hykeham,11.89790434,5th IMD quintile,Constituencies in least deprived quintile (20%),0.737389988,0.262610012,0,5,9
UKPARL.2025.OBS,Old Bexley and Sidcup,11.89668464,5th IMD quintile,Constituencies in least deprived quintile (20%),0.807217492,0.178475812,0.014306697,5,9
UKPARL.2025.CHR,Christchurch,11.89308562,5th IMD quintile,Constituencies in least deprived quintile (20%),0.796666224,0.16429962,0.039034156,5,9
UKPARL.2025.SOA,Stratford-on-Avon,11.87614561,5th IMD quintile,Constituencies in least deprived quintile (20%),0.765901177,0.234098823,0,5,9
UKPARL.2025.BRG,Bromsgrove,11.68277929,5th IMD quintile,Constituencies in least deprived quintile (20%),0.743044223,0.237903105,0.019052673,5,9
UKPARL.2025.BTH,Bath,11.67217267,5th IMD quintile,Constituencies in least deprived quintile (20%),0.693241826,0.234725002,0.072033171,5,9
UKPARL.2025.GAP,Goole and Pocklington,11.66524616,5th IMD quintile,Constituencies in least deprived quintile (20%),0.746726997,0.21434429,0.038928713,5,9
UKPARL.2025.ESO,Edinburgh South,11.61033555,5th IMD quintile,Constituencies in least deprived quintile (20%),0.753995567,0.17285897,0.073145462,5,9
UKPARL.2025.BAO,Brentwood and Ongar,11.6093448,5th IMD quintile,Constituencies in least deprived quintile (20%),0.659480404,0.340519596,0,5,9
UKPARL.2025.NES,North East Somerset and Hanham,11.59710157,5th IMD quintile,Constituencies in least deprived quintile (20%),0.721738629,0.278261371,0,5,9
UKPARL.2025.KSS,Kingswinford and South Staffordshire,11.57819905,5th IMD quintile,Constituencies in least deprived quintile (20%),0.735304019,0.264695981,0,5,9
UKPARL.2025.DED,Derbyshire Dales,11.54995203,5th IMD quintile,Constituencies in least deprived quintile (20%),0.754320447,0.22758734,0.018092213,5,9
UKPARL.2025.SWD,South West Devon,11.476571,5th IMD quintile,Constituencies in least deprived quintile (20%),0.785476631,0.214523369,0,5,9
UKPARL.2025.WND,Windsor,11.46792399,5th IMD quintile,Constituencies in least deprived quintile (20%),0.689133689,0.299297889,0.011568422,5,9
UKPARL.2025.NCT,North Cotswolds,11.26474501,5th IMD quintile,Constituencies in least deprived quintile (20%),0.776886351,0.223113649,0,5,9
UKPARL.2025.SWS,Solihull West and Shirley,11.24984802,5th IMD quintile,Constituencies in least deprived quintile (20%),0.695709665,0.274030148,0.030260187,5,9
UKPARL.2025.BRK,Bracknell,11.21852128,5th IMD quintile,Constituencies in least deprived quintile (20%),0.740655471,0.259344529,0,5,9
UKPARL.2025.EEC,Ely and East Cambridgeshire,11.20196706,5th IMD quintile,Constituencies in least deprived quintile (20%),0.684157726,0.315842274,0,5,9
UKPARL.2025.EAR,Earley and Woodley,11.18058926,5th IMD quintile,Constituencies in least deprived quintile (20%),0.773067966,0.161294742,0.065637292,5,9
UKPARL.2025.HOW,"Harborough, Oadby and Wigston",11.12448397,5th IMD quintile,Constituencies in least deprived quintile (20%),0.773959308,0.226040692,0,5,10
UKPARL.2025.STR,Stroud,11.11420079,5th IMD quintile,Constituencies in least deprived quintile (20%),0.797565444,0.202434556,0,5,10
UKPARL.2025.TNW,Tunbridge Wells,11.10861676,5th IMD quintile,Constituencies in least deprived quintile (20%),0.761258232,0.220089347,0.01865242,5,10
UKPARL.2025.SAC,Sutton and Cheam,10.9619268,5th IMD quintile,Constituencies in least deprived quintile (20%),0.823323248,0.163869731,0.012807021,5,10
UKPARL.2025.WOK,Woking,10.85429612,5th IMD quintile,Constituencies in least deprived quintile (20%),0.757056542,0.229609199,0.013334259,5,10
UKPARL.2025.DAH,Dorking and Horley,10.80291695,5th IMD quintile,Constituencies in least deprived quintile (20%),0.745303254,0.254696746,0,5,10
UKPARL.2025.RUN,Runnymede and Weybridge,10.78703543,5th IMD quintile,Constituencies in least deprived quintile (20%),0.758201606,0.241798394,0,5,10
UKPARL.2025.WAE,Wetherby and Easingwold,10.74264364,5th IMD quintile,Constituencies in least deprived quintile (20%),0.879833093,0.10606485,0.014102056,5,10
UKPARL.2025.ASW,Altrincham and Sale West,10.73579123,5th IMD quintile,Constituencies in least deprived quintile (20%),0.836872291,0.111692945,0.051434764,5,10
UKPARL.2025.TAY,Thornbury and Yate,10.72846168,5th IMD quintile,Constituencies in least deprived quintile (20%),0.749058525,0.250941475,0,5,10
UKPARL.2025.NBY,Newbury,10.72730974,5th IMD quintile,Constituencies in least deprived quintile (20%),0.813797258,0.17081687,0.015385872,5,10
UKPARL.2025.RNP,"Ruislip, Northwood and Pinner",10.65157792,5th IMD quintile,Constituencies in least deprived quintile (20%),0.773216787,0.226783213,0,5,10
UKPARL.2025.BWS,Bicester and Woodstock,10.6149553,5th IMD quintile,Constituencies in least deprived quintile (20%),0.791499109,0.208500891,0,5,10
UKPARL.2025.EWE,Edinburgh West,10.60503473,5th IMD quintile,Constituencies in least deprived quintile (20%),0.753690528,0.220226419,0.026083053,5,10
UKPARL.2025.GDB,Gordon and Buchan,10.55240702,5th IMD quintile,Constituencies in least deprived quintile (20%),0.807566493,0.192433507,0,5,10
UKPARL.2025.HGK,Harrogate and Knaresborough,10.49402679,5th IMD quintile,Constituencies in least deprived quintile (20%),0.796467033,0.189234683,0.014298284,5,10
UKPARL.2025.MDE,Mid Derbyshire,10.42806659,5th IMD quintile,Constituencies in least deprived quintile (20%),0.815573442,0.133637123,0.050789435,5,10
UKPARL.2025.TAT,Tatton,10.39564097,5th IMD quintile,Constituencies in least deprived quintile (20%),0.741269891,0.238096717,0.020633392,5,10
UKPARL.2025.REI,Reigate,10.36324047,5th IMD quintile,Constituencies in least deprived quintile (20%),0.79755125,0.20244875,0,5,10
UKPARL.2025.MLE,Mid Leicestershire,10.35974937,5th IMD quintile,Constituencies in least deprived quintile (20%),0.82928308,0.17071692,0,5,10
UKPARL.2025.NWE,North West Essex,10.23232503,5th IMD quintile,Constituencies in least deprived quintile (20%),0.7998744,0.2001256,0,5,10
UKPARL.2025.FBS,Filton and Bradley Stoke,10.14945447,5th IMD quintile,Constituencies in least deprived quintile (20%),0.777957268,0.222042732,0,5,10
UKPARL.2025.EHA,East Hampshire,10.108837,5th IMD quintile,Constituencies in least deprived quintile (20%),0.788291644,0.211708356,0,5,10
UKPARL.2025.SCT,South Cotswolds,10.07421454,5th IMD quintile,Constituencies in least deprived quintile (20%),0.859457445,0.140542555,0,5,10
UKPARL.2025.ERF,East Renfrewshire,10.03885986,5th IMD quintile,Constituencies in least deprived quintile (20%),0.790034544,0.172950905,0.03701455,5,10
UKPARL.2025.RUT,Rutland and Stamford,10.00919441,5th IMD quintile,Constituencies in least deprived quintile (20%),0.795850769,0.204149231,0,5,10
UKPARL.2025.HRH,Horsham,9.890523048,5th IMD quintile,Constituencies in least deprived quintile (20%),0.751310091,0.248689909,0,5,10
UKPARL.2025.SWH,South West Hertfordshire,9.888535596,5th IMD quintile,Constituencies in least deprived quintile (20%),0.706361829,0.276848907,0.016789264,5,10
UKPARL.2025.KLW,Kenilworth and Southam,9.822602517,5th IMD quintile,Constituencies in least deprived quintile (20%),0.876051511,0.123948489,0,5,10
UKPARL.2025.OXW,Oxford West and Abingdon,9.820465941,5th IMD quintile,Constituencies in least deprived quintile (20%),0.867800445,0.086652196,0.045547359,5,10
UKPARL.2025.MDB,Mid Dunbartonshire,9.762479569,5th IMD quintile,Constituencies in least deprived quintile (20%),0.823635754,0.167579041,0.008785204,5,10
UKPARL.2025.ESL,Eastleigh,9.735928906,5th IMD quintile,Constituencies in least deprived quintile (20%),0.74856566,0.25143434,0,5,10
UKPARL.2025.DAW,Didcot and Wantage,9.679196707,5th IMD quintile,Constituencies in least deprived quintile (20%),0.879700793,0.120299207,0,5,10
UKPARL.2025.RAW,Rayleigh and Wickford,9.672697174,5th IMD quintile,Constituencies in least deprived quintile (20%),0.850294035,0.149705965,0,5,10
UKPARL.2025.SNC,St Neots and Mid Cambridgeshire,9.656305036,5th IMD quintile,Constituencies in least deprived quintile (20%),0.784860485,0.215139515,0,5,10
UKPARL.2025.MBD,Mid Bedfordshire,9.644069068,5th IMD quintile,Constituencies in least deprived quintile (20%),0.864297759,0.120141771,0.01556047,5,10
UKPARL.2025.RPK,Richmond Park,9.58635029,5th IMD quintile,Constituencies in least deprived quintile (20%),0.866570768,0.133429232,0,5,10
UKPARL.2025.STA,St Albans,9.460159378,5th IMD quintile,Constituencies in least deprived quintile (20%),0.822622211,0.177377789,0,5,10
UKPARL.2025.WIM,Wimbledon,9.332594337,5th IMD quintile,Constituencies in least deprived quintile (20%),0.843206547,0.156793453,0,5,10
UKPARL.2025.HIT,Hitchin,9.305815808,5th IMD quintile,Constituencies in least deprived quintile (20%),0.803573883,0.196426117,0,5,10
UKPARL.2025.WIN,Winchester,9.239923797,5th IMD quintile,Constituencies in least deprived quintile (20%),0.84791217,0.15208783,0,5,10
UKPARL.2025.TWI,Twickenham,9.205415687,5th IMD quintile,Constituencies in least deprived quintile (20%),0.871214642,0.115501941,0.013283417,5,10
UKPARL.2025.GAA,Godalming and Ash,9.165109277,5th IMD quintile,Constituencies in least deprived quintile (20%),0.871637476,0.128362524,0,5,10
UKPARL.2025.SCB,South Cambridgeshire,9.114483947,5th IMD quintile,Constituencies in least deprived quintile (20%),0.89128353,0.10871647,0,5,10
UKPARL.2025.EGU,East Grinstead and Uckfield,9.079090324,5th IMD quintile,Constituencies in least deprived quintile (20%),0.847756086,0.152243914,0,5,10
UKPARL.2025.SLE,South Leicestershire,9.068274993,5th IMD quintile,Constituencies in least deprived quintile (20%),0.869708968,0.130291032,0,5,10
UKPARL.2025.GUI,Guildford,8.943358785,5th IMD quintile,Constituencies in least deprived quintile (20%),0.786196445,0.213803555,0,5,10
UKPARL.2025.BCF,Beaconsfield,8.881501964,5th IMD quintile,Constituencies in least deprived quintile (20%),0.830268596,0.169731404,0,5,10
UKPARL.2025.FAB,Farnham and Bordon,8.749443625,5th IMD quintile,Constituencies in least deprived quintile (20%),0.875340818,0.124659182,0,5,10
UKPARL.2025.EAE,Epsom and Ewell,8.747110058,5th IMD quintile,Constituencies in least deprived quintile (20%),0.85732509,0.14267491,0,5,10
UKPARL.2025.HAT,Henley and Thame,8.66510565,5th IMD quintile,Constituencies in least deprived quintile (20%),0.887534445,0.084215066,0.028250489,5,10
UKPARL.2025.WIT,Witney,8.644810345,5th IMD quintile,Constituencies in least deprived quintile (20%),0.892369964,0.107630036,0,5,10
UKPARL.2025.HBV,Hamble Valley,8.63634649,5th IMD quintile,Constituencies in least deprived quintile (20%),0.892731547,0.092473139,0.014795314,5,10
UKPARL.2025.NSS,North Somerset,8.622001131,5th IMD quintile,Constituencies in least deprived quintile (20%),0.864868231,0.135131769,0,5,10
UKPARL.2025.SHA,Sheffield Hallam,8.561057923,5th IMD quintile,Constituencies in least deprived quintile (20%),0.846222679,0.140570368,0.013206953,5,10
UKPARL.2025.WAK,West Aberdeenshire and Kincardine,8.274615948,5th IMD quintile,Constituencies in least deprived quintile (20%),0.944797581,0.055202419,0,5,10
UKPARL.2025.SRH,Surrey Heath,8.272938604,5th IMD quintile,Constituencies in least deprived quintile (20%),0.843842257,0.156157743,0,5,10
UKPARL.2025.MAI,Maidenhead,8.023803442,5th IMD quintile,Constituencies in least deprived quintile (20%),0.840048757,0.159951243,0,5,10
UKPARL.2025.EAW,Esher and Walton,8.012390849,5th IMD quintile,Constituencies in least deprived quintile (20%),0.837152113,0.162847887,0,5,10
UKPARL.2025.MSU,Mid Sussex,7.943571858,5th IMD quintile,Constituencies in least deprived quintile (20%),0.86819641,0.13180359,0,5,10
UKPARL.2025.HAS,Hertford and Stortford,7.791214891,5th IMD quintile,Constituencies in least deprived quintile (20%),0.890812791,0.109187209,0,5,10
UKPARL.2025.MBU,Mid Buckinghamshire,7.629418602,5th IMD quintile,Constituencies in least deprived quintile (20%),0.963376489,0.036623511,0,5,10
UKPARL.2025.SNH,South Northamptonshire,7.584964551,5th IMD quintile,Constituencies in least deprived quintile (20%),0.967340009,0.032659991,0,5,10
UKPARL.2025.YOO,York Outer,7.49582721,5th IMD quintile,Constituencies in least deprived quintile (20%),0.914660228,0.07177552,0.013564252,5,10
UKPARL.2025.RCF,Rushcliffe,7.166617491,5th IMD quintile,Constituencies in least deprived quintile (20%),0.946941348,0.053058652,0,5,10
UKPARL.2025.CAA,Chesham and Amersham,6.822873114,5th IMD quintile,Constituencies in least deprived quintile (20%),0.923619552,0.076380448,0,5,10
UKPARL.2025.HAB,Harpenden and Berkhamsted,6.600332396,5th IMD quintile,Constituencies in least deprived quintile (20%),0.904064307,0.095935693,0,5,10
UKPARL.2025.NEH,North East Hampshire,6.050088738,5th IMD quintile,Constituencies in least deprived quintile (20%),0.974473322,0.025526678,0,5,10
UKPARL.2025.WKM,Wokingham,5.732661846,5th IMD quintile,Constituencies in least deprived quintile (20%),0.94963683,0.05036317,0,5,10
